work_id,mp_id,mp_name,state,constituency,district,allocated_limit,work_category,work_description,implementing_agency,sanction_date,cost_sanctioned,expenditure,completion_date,status,synthetic_ground_truth_fraud,synthetic_issue_tags,record_source
W002551,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Sports Facility Development,Sports Facility Development in Latur(Sc) District ward 3,Contractor Firm 18,2022-08-17,712153.62,604677.52,2023-01-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W002552,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Latur(Sc) District ward 11,Contractor Firm 10,2022-07-31,525947.49,455766.95,2023-02-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W002553,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Latur(Sc) District ward 9,Contractor Firm 18,2022-08-22,1253618.1,1226349.2,2023-01-05,Completed,0,,SYNTHETIC_DEMO_DATA
W002554,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Library / Reading Room,Library / Reading Room in Latur(Sc) District ward 10,Contractor Firm 10,2024-03-12,480448.81,387572.63,2024-07-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W002555,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Public Toilet Complex,Public Toilet Complex in Latur(Sc) District ward 9,PWD Agency 9,2022-08-07,400350.49,363210.07,2023-02-18,In Progress,0,,SYNTHETIC_DEMO_DATA
W002556,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,School Building Repair,School Building Repair in Latur(Sc) District ward 1,Contractor Firm 7,2024-09-08,882933.36,836133.92,2025-03-04,Completed,0,,SYNTHETIC_DEMO_DATA
W002557,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Library / Reading Room,Library / Reading Room in Latur(Sc) District ward 11,Contractor Firm 7,2024-05-24,537202.55,468670.66,2024-11-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W002558,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Library / Reading Room,Library / Reading Room in Latur(Sc) District ward 18,Contractor Firm 11,2023-12-06,630840.24,598994.26,2024-04-29,Completed,0,,SYNTHETIC_DEMO_DATA
W002559,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Public Toilet Complex,Public Toilet Complex in Latur(Sc) District ward 4,District Rural Dev. Agency 1,2024-03-15,476893.47,476652.83,2024-08-31,Completed,0,,SYNTHETIC_DEMO_DATA
W002560,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Sports Facility Development,Sports Facility Development in Latur(Sc) District ward 16,Contractor Firm 15,2022-11-01,524116.47,413809.54,2023-03-19,In Progress,0,,SYNTHETIC_DEMO_DATA
W002561,LS141,Dr Kalge Shivaji Bandappa,Maharashtra,Latur(Sc),Latur(Sc) District,147000000.0,Drainage System,Drainage System in Latur(Sc) District ward 14,Contractor Firm 2,2024-04-14,786961.14,672119.26,2024-11-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W002562,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Road Construction/Repair,Road Construction/Repair in Kishanganj District ward 19,Contractor Firm 4,2023-02-21,1023461.45,989294.67,2023-10-05,Completed,0,,SYNTHETIC_DEMO_DATA
W002563,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Drinking Water Facility,Drinking Water Facility in Kishanganj District ward 1,State PSU Agency 5,2022-12-30,365094.29,356840.44,2023-04-05,Completed,0,,SYNTHETIC_DEMO_DATA
W002564,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Drinking Water Facility,Drinking Water Facility in Kishanganj District ward 15,Contractor Firm 1,2022-12-31,374441.66,362782.96,2023-05-18,Completed,0,,SYNTHETIC_DEMO_DATA
W002565,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Kishanganj District ward 11,Contractor Firm 11,2023-08-24,525207.74,487948.97,2023-12-14,Completed,0,,SYNTHETIC_DEMO_DATA
W002566,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Community Hall Construction,Community Hall Construction in Kishanganj District ward 19,Contractor Firm 10,2021-05-21,1276113.81,1056683.74,2021-10-18,In Progress,0,,SYNTHETIC_DEMO_DATA
W002567,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Drainage System,Drainage System in Kishanganj District ward 11,Contractor Firm 3,2021-06-23,696738.64,602912.32,2021-12-16,In Progress,0,,SYNTHETIC_DEMO_DATA
W002568,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Drinking Water Facility,Drinking Water Facility in Kishanganj District ward 7,District Rural Dev. Agency 10,2022-01-26,377080.23,367975.53,2022-05-20,Completed,0,,SYNTHETIC_DEMO_DATA
W002569,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Kishanganj District ward 8,Cooperative Board Agency 7,2022-08-23,662581.99,562006.04,2023-01-08,In Progress,0,,SYNTHETIC_DEMO_DATA
W002570,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Road Construction/Repair,Road Construction/Repair in Kishanganj District ward 10,Panchayati Raj Agency 8,2024-04-01,1386200.42,1283514.65,2024-08-13,Completed,0,,SYNTHETIC_DEMO_DATA
W002571,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Kishanganj District ward 13,Contractor Firm 16,2021-02-27,1076043.14,1033799.81,2021-09-04,Completed,0,,SYNTHETIC_DEMO_DATA
W002572,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Community Hall Construction,Community Hall Construction in Kishanganj District ward 11,Contractor Firm 13,2021-10-16,1314531.45,1230041.53,2022-04-17,Completed,0,,SYNTHETIC_DEMO_DATA
W002573,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Public Toilet Complex,Public Toilet Complex in Kishanganj District ward 2,State PSU Agency 5,2024-09-01,518175.28,505193.23,2025-01-26,Completed,0,,SYNTHETIC_DEMO_DATA
W002574,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Drinking Water Facility,Drinking Water Facility in Kishanganj District ward 10,Zilla Parishad Agency 3,2022-01-21,550361.17,485682.49,2022-07-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W002575,LS142,Dr Mohammad Jawed,Bihar,Kishanganj,Kishanganj District,148669229.11,Community Hall Construction,Community Hall Construction in Kishanganj District ward 8,Contractor Firm 8,2023-01-21,904280.17,863286.1,2023-06-25,Completed,0,,SYNTHETIC_DEMO_DATA
W002576,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Health Sub-Centre Upgrade,General infrastructure improvement,NGO Partner Agency 6,2023-12-02,1154457.23,785512.02,2024-09-08,In Progress,1,vague_duplicate,SYNTHETIC_DEMO_DATA
W002577,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Public Toilet Complex,Public Toilet Complex in Baghpat District ward 19,NGO Partner Agency 6,2022-10-08,1250000.0,1245369.82,2023-08-29,Completed,1,cost_inflation,SYNTHETIC_DEMO_DATA
W002578,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,School Building Repair,School Building Repair in Baghpat District ward 4,Contractor Firm 12,2023-07-24,607253.73,594014.88,2024-01-07,Completed,0,,SYNTHETIC_DEMO_DATA
W002579,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Solar Street Lighting,Solar Street Lighting in Baghpat District ward 20,NGO Partner Agency 6,2022-10-08,520000.0,459794.59,2023-05-08,In Progress,1,agency_monopoly,SYNTHETIC_DEMO_DATA
W002580,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Library / Reading Room,General infrastructure improvement,NGO Partner Agency 6,2024-04-06,377491.4,363937.22,2024-12-02,Completed,1,vague_duplicate,SYNTHETIC_DEMO_DATA
W002581,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Drainage System,Drainage System in Baghpat District ward 2,NGO Partner Agency 6,2024-01-26,2191295.83,1904363.99,2024-07-31,In Progress,1,cost_inflation,SYNTHETIC_DEMO_DATA
W002582,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Library / Reading Room,Library / Reading Room in Baghpat District ward 15,Contractor Firm 13,2021-12-01,626463.73,511112.8,2022-08-13,In Progress,0,,SYNTHETIC_DEMO_DATA
W002583,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Crematorium/Cemetery Development,Construction of community asset,NGO Partner Agency 6,2024-01-25,575042.24,496963.89,2025-03-11,In Progress,1,vague_duplicate,SYNTHETIC_DEMO_DATA
W002584,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Drinking Water Facility,Drinking Water Facility in Baghpat District ward 16,Contractor Firm 1,2023-04-28,653338.92,628162.41,2023-12-24,Completed,0,,SYNTHETIC_DEMO_DATA
W002585,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Drinking Water Facility,Drinking Water Facility in Baghpat District ward 6,PWD Agency 9,2023-01-07,606320.84,479605.98,2023-05-08,In Progress,0,,SYNTHETIC_DEMO_DATA
W002586,LS143,Dr Rajkumar Sangwan,Uttar Pradesh,Baghpat,Baghpat District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Baghpat District ward 5,Contractor Firm 16,2024-07-12,568789.65,528451.32,2025-02-14,Completed,0,,SYNTHETIC_DEMO_DATA
W002587,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Tenkasi(Sc) District ward 20,PWD Agency 2,2024-04-12,555236.97,531132.01,2024-11-14,Completed,0,,SYNTHETIC_DEMO_DATA
W002588,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Library / Reading Room,Library / Reading Room in Tenkasi(Sc) District ward 9,Contractor Firm 7,2021-10-29,508548.27,477748.33,2022-03-06,Completed,0,,SYNTHETIC_DEMO_DATA
W002589,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,School Building Repair,School Building Repair in Tenkasi(Sc) District ward 3,Contractor Firm 16,2021-09-24,830025.56,681440.62,2022-04-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W002590,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Drinking Water Facility,Drinking Water Facility in Tenkasi(Sc) District ward 17,PWD Agency 2,2022-12-11,336862.11,280220.55,2023-08-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W002591,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Library / Reading Room,Library / Reading Room in Tenkasi(Sc) District ward 2,Contractor Firm 12,2021-06-01,633642.85,621979.24,2021-10-08,Completed,0,,SYNTHETIC_DEMO_DATA
W002592,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Sports Facility Development,Sports Facility Development in Tenkasi(Sc) District ward 2,Contractor Firm 16,2022-04-07,1009322.38,927003.56,2022-08-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W002593,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Public Toilet Complex,Public Toilet Complex in Tenkasi(Sc) District ward 20,PWD Agency 9,2021-12-31,328741.86,306643.14,2022-08-13,Completed,0,,SYNTHETIC_DEMO_DATA
W002594,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Public Toilet Complex,Public Toilet Complex in Tenkasi(Sc) District ward 16,Municipal Corp. Agency 4,2021-10-19,367419.2,300543.75,2022-04-29,In Progress,0,,SYNTHETIC_DEMO_DATA
W002595,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Sports Facility Development,Sports Facility Development in Tenkasi(Sc) District ward 18,Contractor Firm 5,2021-02-13,1003117.34,822549.54,2021-09-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W002596,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Solar Street Lighting,Solar Street Lighting in Tenkasi(Sc) District ward 6,Contractor Firm 3,2024-11-04,414685.3,385411.83,2025-05-18,Completed,0,,SYNTHETIC_DEMO_DATA
W002597,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Drainage System,Drainage System in Tenkasi(Sc) District ward 7,Cooperative Board Agency 7,2021-01-04,753977.18,710855.97,2021-07-20,Completed,0,,SYNTHETIC_DEMO_DATA
W002598,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Library / Reading Room,Library / Reading Room in Tenkasi(Sc) District ward 10,District Rural Dev. Agency 10,2021-02-07,660556.0,579585.11,2021-06-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W002599,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Drainage System,Drainage System in Tenkasi(Sc) District ward 19,Contractor Firm 1,2023-08-10,652441.58,510590.07,2024-03-24,In Progress,0,,SYNTHETIC_DEMO_DATA
W002600,LS144,Dr Rani Sri Kumar,Tamil Nadu,Tenkasi(Sc),Tenkasi(Sc) District,153060922.82,Community Hall Construction,Community Hall Construction in Tenkasi(Sc) District ward 13,Contractor Firm 15,2022-12-17,1321949.76,1178712.67,2023-08-06,In Progress,0,,SYNTHETIC_DEMO_DATA
W002601,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Solar Street Lighting,Solar Street Lighting in Thiruvananthapuram District ward 20,Contractor Firm 13,2023-03-25,256644.86,251211.75,2023-09-10,Completed,0,,SYNTHETIC_DEMO_DATA
W002602,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Thiruvananthapuram District ward 14,Panchayati Raj Agency 8,2023-07-16,1527614.84,733869.59,2025-01-08,Stalled,0,mild_inefficiency,SYNTHETIC_DEMO_DATA
W002603,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Sports Facility Development,Sports Facility Development in Thiruvananthapuram District ward 12,Contractor Firm 9,2023-05-07,720487.43,586328.64,2023-11-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W002604,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Drinking Water Facility,Drinking Water Facility in Thiruvananthapuram District ward 1,Contractor Firm 11,2021-11-19,676239.75,345332.4,2023-02-10,Stalled,0,mild_inefficiency,SYNTHETIC_DEMO_DATA
W002605,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Road Construction/Repair,Road Construction/Repair in Thiruvananthapuram District ward 7,PWD Agency 2,2022-10-13,2467001.06,1099025.36,2024-05-25,Stalled,0,mild_inefficiency,SYNTHETIC_DEMO_DATA
W002606,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Solar Street Lighting,Solar Street Lighting in Thiruvananthapuram District ward 14,Panchayati Raj Agency 8,2021-11-12,417209.56,367945.42,2022-03-03,In Progress,0,,SYNTHETIC_DEMO_DATA
W002607,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Thiruvananthapuram District ward 6,PWD Agency 2,2021-06-05,488214.49,427149.68,2021-12-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W002608,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Solar Street Lighting,Solar Street Lighting in Thiruvananthapuram District ward 18,Contractor Firm 1,2022-02-24,353688.61,283432.31,2022-09-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W002609,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Library / Reading Room,Library / Reading Room in Thiruvananthapuram District ward 2,PWD Agency 2,2023-12-31,423006.86,355314.98,2024-06-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W002610,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,School Building Repair,School Building Repair in Thiruvananthapuram District ward 6,Contractor Firm 18,2021-12-21,1318356.47,587396.36,2023-02-16,Stalled,0,mild_inefficiency,SYNTHETIC_DEMO_DATA
W002611,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Drinking Water Facility,Drinking Water Facility in Thiruvananthapuram District ward 12,Contractor Firm 8,2023-06-11,567833.49,253308.31,2024-08-21,Stalled,0,mild_inefficiency,SYNTHETIC_DEMO_DATA
W002612,LS145,Dr Shashi Tharoor,Kerala,Thiruvananthapuram,Thiruvananthapuram District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Thiruvananthapuram District ward 1,Municipal Corp. Agency 4,2021-08-13,435457.26,412807.69,2022-03-31,Completed,0,,SYNTHETIC_DEMO_DATA
W002613,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Drainage System,Drainage System in Balurghat District ward 10,Contractor Firm 15,2024-10-11,647099.71,523752.38,2025-03-24,In Progress,0,,SYNTHETIC_DEMO_DATA
W002614,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Community Hall Construction,Community Hall Construction in Balurghat District ward 17,Contractor Firm 6,2023-12-11,843750.35,740216.88,2024-07-03,In Progress,0,,SYNTHETIC_DEMO_DATA
W002615,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Sports Facility Development,Sports Facility Development in Balurghat District ward 13,Contractor Firm 11,2023-03-29,619924.25,538329.73,2023-08-10,In Progress,0,,SYNTHETIC_DEMO_DATA
W002616,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Library / Reading Room,Library / Reading Room in Balurghat District ward 5,Cooperative Board Agency 7,2022-01-05,501118.49,423526.68,2022-07-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W002617,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Drinking Water Facility,Drinking Water Facility in Balurghat District ward 5,NGO Partner Agency 6,2022-01-10,535862.5,426826.71,2022-07-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W002618,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Community Hall Construction,Community Hall Construction in Balurghat District ward 20,PWD Agency 9,2021-08-19,961462.17,862448.36,2022-02-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W002619,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Drainage System,Drainage System in Balurghat District ward 19,Contractor Firm 15,2021-08-18,843074.44,817455.02,2022-01-28,Completed,0,,SYNTHETIC_DEMO_DATA
W002620,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Drinking Water Facility,Drinking Water Facility in Balurghat District ward 14,Contractor Firm 9,2024-06-09,447797.58,409318.45,2024-11-30,In Progress,0,,SYNTHETIC_DEMO_DATA
W002621,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Drainage System,Drainage System in Balurghat District ward 17,Contractor Firm 13,2024-01-31,712718.81,587148.98,2024-09-04,In Progress,0,,SYNTHETIC_DEMO_DATA
W002622,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Community Hall Construction,Community Hall Construction in Balurghat District ward 1,Contractor Firm 14,2021-12-11,824236.1,767694.79,2022-05-20,Completed,0,,SYNTHETIC_DEMO_DATA
W002623,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Library / Reading Room,Library / Reading Room in Balurghat District ward 6,Contractor Firm 8,2024-01-20,387704.01,331124.55,2024-05-06,In Progress,0,,SYNTHETIC_DEMO_DATA
W002624,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Balurghat District ward 2,Contractor Firm 1,2022-07-08,718723.43,688619.62,2023-03-23,Completed,0,,SYNTHETIC_DEMO_DATA
W002625,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,School Building Repair,School Building Repair in Balurghat District ward 1,Contractor Firm 2,2021-11-28,1133807.21,1022346.2,2022-07-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W002626,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Balurghat District ward 19,Contractor Firm 15,2021-05-03,1322876.47,1209799.94,2021-09-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W002627,LS146,Dr Sukanta Majumdar,West Bengal,Balurghat,Balurghat District,157085364.9,Sports Facility Development,Sports Facility Development in Balurghat District ward 15,Contractor Firm 15,2022-05-15,679285.01,595021.4,2022-12-12,In Progress,0,,SYNTHETIC_DEMO_DATA
